Cipher Num	Enc Time	PTest Time	Total Time P	DTest Time	Total Time	
80300.000000	1229.808394	2714.495319	3944.328078	22.072074	3966.400151	
80400.000000	1231.224358	2717.555623	3948.804345	22.097189	3970.901534	
80500.000000	1232.726134	2720.859329	3953.609826	22.124326	3975.734152	
80600.000000	1234.140576	2723.995899	3958.160840	22.152411	3980.313251	
80700.000000	1235.575138	2727.032457	3962.631960	22.177154	3984.809114	
80800.000000	1237.021306	2730.153411	3967.199081	22.201933	3989.401014	
80900.000000	1238.493710	2733.301254	3971.819329	22.226617	3994.045945	
81000.000000	1239.919321	2736.377774	3976.321459	22.250962	3998.572421	
81100.000000	1241.327723	2739.473340	3980.825427	22.277955	4003.103382	
81200.000000	1242.854896	2742.911566	3985.790826	22.304550	4008.095376	
81300.000000	1244.303138	2746.102749	3990.430251	22.330941	4012.761192	
81400.000000	1245.749121	2749.324219	3995.097705	22.358899	4017.456604	
81500.000000	1247.400427	2752.950457	4000.375248	22.388592	4022.763840	
81600.000000	1248.869278	2756.064292	4004.957934	22.413104	4027.371038	
81700.000000	1250.353126	2759.345725	4009.723214	22.437526	4032.160740	
81800.000000	1251.899416	2762.598187	4014.521968	22.462934	4036.984901	
81900.000000	1253.376101	2765.892383	4019.292848	22.490737	4041.783585	
82000.000000	1254.808372	2769.000818	4023.833555	22.514180	4046.347735	
82100.000000	1256.299442	2772.242348	4028.566155	22.542919	4051.109074	
82200.000000	1257.842846	2775.573612	4033.440822	22.568613	4056.009435	
82300.000000	1259.540819	2779.244767	4038.809950	22.598093	4061.408042	
82400.000000	1261.259001	2783.048261	4044.331627	22.627402	4066.959029	
82500.000000	1262.775649	2786.317416	4049.117429	22.653732	4071.771161	
82600.000000	1264.284827	2789.564108	4053.873299	22.679518	4076.552817	
82700.000000	1265.807007	2792.915541	4058.746912	22.706032	4081.452944	
82800.000000	1267.324651	2796.213596	4063.562611	22.731722	4086.294333	
82900.000000	1268.834275	2799.548581	4068.407220	22.757253	4091.164472	
83000.000000	1270.352127	2802.865887	4073.242379	22.784597	4096.026976	
83100.000000	1271.815993	2806.046911	4077.887268	22.815546	4100.702814	
83200.000000	1273.291355	2809.243516	4082.559236	22.840447	4105.399682	
83300.000000	1274.835339	2812.795956	4087.655659	22.869456	4110.525115	
83400.000000	1276.354664	2816.103072	4092.482101	22.896246	4115.378347	
83500.000000	1278.008786	2819.736025	4097.769175	22.927860	4120.697035	
83600.000000	1279.496333	2823.002478	4102.523175	22.956541	4125.479717	
83700.000000	1280.988106	2826.258919	4107.271389	22.987535	4130.258925	
83800.000000	1282.435230	2829.395627	4111.855221	23.013643	4134.868864	
83900.000000	1283.950417	2832.729964	4116.704746	23.038375	4139.743121	
84000.000000	1285.399149	2835.956192	4121.379704	23.065041	4144.444746	
84100.000000	1286.862054	2839.085452	4125.971870	23.090114	4149.061984	
84200.000000	1288.294170	2842.250108	4130.568642	23.114170	4153.682812	
84300.000000	1289.841119	2845.608312	4135.473795	23.140334	4158.614129	
84400.000000	1291.350797	2848.889028	4140.264189	23.166396	4163.430585	
84500.000000	1292.777559	2852.059760	4144.861683	23.192225	4168.053908	
84600.000000	1294.213044	2855.210321	4149.447730	23.216465	4172.664195	
84700.000000	1295.811782	2858.794209	4154.630355	23.246877	4177.877233	
84800.000000	1297.302943	2862.010216	4159.337523	23.272514	4182.610038	
84900.000000	1298.757096	2865.161074	4163.942535	23.298413	4187.240947	
85000.000000	1300.278509	2868.414264	4168.717137	23.324968	4192.042105	
85100.000000	1301.736607	2871.649107	4173.410078	23.355345	4196.765423	
85200.000000	1303.199653	2874.809824	4178.033841	23.381060	4201.414901	
85300.000000	1304.684003	2878.012902	4182.721269	23.405153	4206.126422	
85400.000000	1306.309142	2881.559311	4187.892817	23.434552	4211.327369	
85500.000000	1308.393582	2885.544262	4193.962208	23.464080	4217.426288	
85600.000000	1310.203346	2889.556637	4199.784348	23.495471	4223.279819	
85700.000000	1312.065325	2893.557461	4205.647150	23.530504	4229.177654	
85800.000000	1313.630312	2897.100689	4210.755365	23.560906	4234.316271	
85900.000000	1315.216067	2900.634785	4215.875216	23.587910	4239.463126	
86000.000000	1316.769621	2904.037581	4220.831566	23.615409	4244.446975	
86100.000000	1318.558637	2908.032402	4226.615403	23.646347	4250.261750	
86200.000000	1320.369111	2912.033550	4232.427025	23.679799	4256.106824	
86300.000000	1321.937126	2915.565276	4237.526766	23.708743	4261.235509	
86400.000000	1323.475185	2918.982539	4242.482088	23.736164	4266.218253	
86500.000000	1325.013170	2922.447859	4247.485393	23.762117	4271.247510	
86600.000000	1326.499895	2925.775590	4252.299850	23.787896	4276.087746	
86700.000000	1328.062785	2929.218116	4257.305265	23.816266	4281.121532	
86800.000000	1329.619620	2932.736365	4262.380349	23.843218	4286.223567	
86900.000000	1331.191592	2936.210582	4267.426538	23.872451	4291.298990	
87000.000000	1332.857697	2939.962895	4272.844957	23.902580	4296.747536	
87100.000000	1334.517938	2943.752564	4278.294866	23.932459	4302.227325	
87200.000000	1336.195074	2947.517955	4283.737393	23.963434	4307.700827	
87300.000000	1337.774916	2950.972431	4288.771712	23.990911	4312.762623	
87400.000000	1339.265329	2954.254266	4293.543959	24.018550	4317.562509	
87500.000000	1340.760059	2957.540519	4298.324943	24.044103	4322.369045	
87600.000000	1342.278897	2960.887552	4303.190813	24.071877	4327.262690	
87700.000000	1343.839453	2964.262368	4308.126185	24.099406	4332.225591	
87800.000000	1345.383672	2967.664309	4313.072345	24.127144	4337.199489	
87900.000000	1346.950702	2971.124644	4318.099710	24.155903	4342.255613	
88000.000000	1348.500283	2974.500051	4323.024698	24.183417	4347.208116	
88100.000000	1350.084294	2977.911194	4328.019852	24.212610	4352.232462	
88200.000000	1351.677666	2981.357996	4333.060027	24.242106	4357.302133	
88300.000000	1353.237015	2984.825648	4338.087027	24.269533	4362.356560	
88400.000000	1354.803678	2988.242042	4343.070084	24.297833	4367.367917	
88500.000000	1356.429668	2991.819332	4348.273364	24.325788	4372.599152	
88600.000000	1358.705599	2996.802601	4355.532564	24.371215	4379.903779	
88700.000000	1360.713827	3000.883629	4361.621820	24.400351	4386.022171	
88800.000000	1362.993593	3005.170578	4368.188536	24.430194	4392.618730	
88900.000000	1364.517448	3008.536547	4373.078359	24.457593	4397.535952	
89000.000000	1366.014786	3011.754093	4377.793243	24.483017	4402.276260	
89100.000000	1367.471190	3015.057751	4382.553305	24.509511	4407.062816	
89200.000000	1368.936498	3018.274226	4387.235088	24.535392	4411.770480	
89300.000000	1370.394014	3021.495433	4391.913811	24.561893	4416.475704	
89400.000000	1371.888031	3024.729010	4396.641406	24.588012	4421.229418	
89500.000000	1373.404255	3027.995571	4401.424190	24.613802	4426.037993	
89600.000000	1374.935023	3031.344150	4406.303538	24.640452	4430.943989	
89700.000000	1376.487663	3034.692876	4411.204903	24.667345	4435.872248	
89800.000000	1377.973931	3038.011648	4416.009944	24.693581	4440.703524	
89900.000000	1379.543882	3041.484414	4421.052660	24.725018	4445.777678	
90000.000000	1381.054996	3044.807158	4425.886519	24.751737	4450.638255	
